1 1 1 1 1 1 1
0.888541151504421 0.892386808113387 0.89172177686852 0.88531353322981 0.88818317385796 0.885891683125 0.924473941997172
0.779913623211619 0.78696274743081 0.785498936572403 0.773772143892728 0.77933600204866 0.774631900831657 0.84649640170432
0.674761690195333 0.684261969766148 0.682125270678166 0.665745086224863 0.673970444948888 0.666855542402866 0.76774412991596
0.572185797165988 0.583897489139504 0.581249786036176 0.560397275018244 0.571231547475855 0.561834204622966 0.68923492346978
0.469524100105613 0.484369246843628 0.48097439752148 0.455852489890422 0.46900582860265 0.457393913399665 0.609466729179621
0.387108696651948 0.402441296426887 0.39861448991995 0.373182124666810 0.387668128231996 0.373779248392401 0.52125083725708
0.327715834006066 0.338818618943877 0.336660273238194 0.312168663139408 0.329321810207254 0.311237749794036 0.437132454322033
0.291762022919733 0.295073771576728 0.296327059953012 0.274271924376963 0.294863530147276 0.271694573833364 0.368235375975666
0.27497595585039 0.268916416859541 0.274625378673152 0.255294806397482 0.279918920466903 0.251959144038279 0.317384291604866
0.273192654490820 0.256447892489164 0.267654114854483 0.25030131935964 0.279773897042642 0.248054896770714 0.283875297093533
0.284846433502738 0.255915710205443 0.273691761519795 0.257525121986410 0.293723572830626 0.258446505733091 0.267830808789202
0.308535521704876 0.266425060495523 0.29162816327162 0.275667292988426 0.320772666847290 0.281210932532406 0.27065721342004
0.342406137216873 0.287401427270678 0.319910293723118 0.303385558847270 0.359131167286997 0.31417043293399 0.293428407813237
0.385568427500491 0.317990113897056 0.357375594188428 0.339873466669644 0.407386579761894 0.356171597834297 0.332123454647803
0.43772512424909 0.357006465106432 0.403378206866708 0.384632312409658 0.464442316817819 0.406800864116047 0.382516925152883
0.497347171691306 0.403166480182062 0.4567003297771 0.436265248235784 0.528231148894794 0.464149930283887 0.440966938040717
0.563557521625564 0.455680014993829 0.516555948767181 0.493928274659698 0.597420370091496 0.526554403931044 0.505329973411001
0.630941693273591 0.5096349226205 0.577825249080428 0.552825084662608 0.666232472691374 0.589350811182736 0.570509579120257
0.699287830428205 0.564311886478628 0.64026836874548 0.612687140760038 0.734316773058793 0.65355300433125 0.636365319010949
0.765642245050948 0.617026378246787 0.700753676396624 0.670994951317524 0.798681572880074 0.716649943914828 0.701291467231297
0.823834462723182 0.662911479920201 0.753335580980995 0.722290899574907 0.85422970388579 0.772258128315205 0.75874780119869
0.871782933604565 0.700519098011737 0.796431424196404 0.764560710841184 0.899420840955676 0.818631271494732 0.806256654379508
0.90754376555312 0.72855831242166 0.828586353430653 0.796147208483233 0.932312611428222 0.854244052182707 0.841734819513465
0.933048386473469 0.748403296325064 0.85150337559523 0.81868510713225 0.955253887794346 0.8805672312104 0.866780316888178
0.952459351578369 0.76339960963967 0.868840490715954 0.835841786602922 0.972646930423512 0.900618190459914 0.886002219123576
0.965985362457105 0.773732470059768 0.880410537865953 0.847702208502254 0.984425674813065 0.91401051699367 0.900439987957873
0.976737244094837 0.782012464083206 0.889315188052016 0.856968288927698 0.994040112631054 0.923326458695989 0.912001023459323
0.979376842374638 0.783977220337982 0.891094235840812 0.859036042742819 0.996230297045578 0.923962894111811 0.914274869406236
0.974628926467855 0.780082458546889 0.88645794125302 0.854599759304175 0.991621685628565 0.917571231307978 0.908360056193204
0.967186159212645 0.77391509602955 0.879514477037145 0.847848379493757 0.984616398165295 0.908924989274606 0.89942146227572
0.957265491790115 0.765605610108225 0.870256481581384 0.838973611594089 0.975256546526306 0.897917785055555 0.887752613257403
0.947022784559253 0.757030844380397 0.860702674128757 0.829844662384623 0.96602051734008 0.886645196080601 0.875391131437446
0.931292888243147 0.744117493104522 0.846161953251196 0.815884185160764 0.951936082579874 0.87072768182137 0.857204158280149
0.901603051282685 0.720166447409136 0.818988462202409 0.78970536917909 0.924798151870808 0.8423102757772 0.82614626617453
0.85594695185043 0.683678330254163 0.77750249035024 0.74966153004538 0.8825557724046 0.799405019168203 0.781852984432879
0.799293162983449 0.638406590152576 0.726013503332604 0.699961699905295 0.82933944078668 0.746434677448158 0.729250070717845
0.73951462160785 0.590734921024223 0.67182352317942 0.64762224752177 0.773149460535153 0.690525375762977 0.673488655717842
0.673205400448457 0.538187124324409 0.612164879514947 0.589903504758305 0.71116687018039 0.628274904327712 0.609260758789435
0.596358412395948 0.47795125200326 0.543911988562085 0.523699947234697 0.639565269354427 0.555619728795492 0.531669364894196
0.523618868958404 0.421163505753232 0.479495104360351 0.461246875591675 0.570436063764506 0.486688502814038 0.456957409975054
0.458683745551137 0.369882649993727 0.421182778502155 0.404923977688986 0.505764108805436 0.425567663214333 0.39330115633873
0.388414292161635 0.313506557946359 0.356900206872799 0.343102965394004 0.43040103475397 0.3601655517284 0.330268186367050
0.317753992552175 0.256544093079236 0.291867371798855 0.280662969720998 0.352573790917354 0.294628346228182 0.267966542981698
0.246855692797279 0.199324206446804 0.226671111228599 0.218024239496832 0.273553097191632 0.228897255384278 0.207504529245253
0.179020426187355 0.144622726319056 0.164353346908493 0.158139648441263 0.198342130607666 0.16596526585942 0.149738374887895
0.110736746993411 0.089431148773442 0.101452421261695 0.097729615021909 0.122191770437149 0.102728769025504 0.0925801298634097
0.0407638498512236 0.0327775896975476 0.0368873876808563 0.0357369441789800 0.0438542254210262 0.0380054912001783 0.0347546153638657
0 0 0 0 0 0 0
