#Simulated data from HBCsim.R
#Model Dimensions
#Years, timestep
1989 2011 1
#Array dimensions(C, M, R)
23 55
#Number of length intervals
54
#Length intervals (cm)
3 4 5 6 7
8 9 10 11 12
13 14 15 16 17
18 19 20 21 22
23 24 25 26 27
28 29 30 31 32
33 34 35 36 37
38 39 40 41 42
43 44 45 46 47
48 49 50 51 52
53 54 55 56
#Catch at length by period
#Year, Period, Count ...
1989 1 0 0 0 0 0 0 0 0 0 0 0 0 6 10 8 10 9 10 4 8 8 8 10 9 17 16 23 14 18 12 23 16 10 20 27 14 9 23 13 13 10 5 6 2 3 1 0 0 0 0 0 0 0
1990 1 0 0 0 0 0 0 0 0 0 0 0 0 44 32 13 8 9 13 7 5 7 9 8 4 10 15 10 14 13 11 8 12 12 13 12 18 17 10 14 12 3 4 0 5 4 3 1 0 0 0 0 0 0
1991 1 0 0 0 0 0 0 0 0 0 0 0 0 19 23 21 25 33 25 15 10 6 6 6 3 4 7 7 4 3 7 9 11 10 10 14 11 7 8 3 10 7 6 8 2 1 0 0 0 0 0 0 0 0
1992 1 0 0 0 0 0 0 0 0 0 0 0 0 5 3 7 6 6 12 19 10 15 11 10 6 4 2 5 4 6 6 3 5 7 6 11 7 5 6 5 6 3 4 1 0 1 0 2 0 0 0 0 0 0
1993 1 0 0 0 0 0 0 0 0 0 0 0 0 6 3 1 2 1 9 1 11 10 15 13 7 5 6 3 4 4 3 4 3 6 7 2 6 5 5 2 1 0 4 5 0 2 1 0 0 0 0 0 0 0
1994 1 0 0 0 0 0 0 0 0 0 0 0 0 3 1 6 1 4 1 2 0 4 5 8 3 5 4 4 3 3 4 3 0 4 5 5 4 8 2 7 3 0 2 0 1 0 1 0 0 0 0 0 0 0
1995 1 0 0 0 0 0 0 0 0 0 0 0 0 8 2 0 1 4 4 0 3 5 0 2 5 1 3 3 0 3 4 5 3 3 1 3 3 3 1 3 1 3 2 1 0 0 0 0 0 1 0 0 0 0
1996 1 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 2 3 4 2 2 3 1 2 4 1 2 3 0 4 1 3 4 3 1 1 3 2 3 4 1 2 0 2 1 1 0 0 0 0 0 0 0 0
1997 1 0 0 0 0 0 0 0 0 0 0 0 0 1 4 1 0 1 1 1 6 3 3 0 3 2 0 2 2 1 2 4 7 4 1 2 1 1 2 0 1 3 1 1 0 0 2 0 0 0 0 0 0 0
1998 1 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 5 3 2 2 4 2 4 4 2 3 1 3 0 4 1 5 3 7 8 2 6 4 3 4 4 2 0 1 1 0 0 0 0 0 0 0 0 0
1999 1 0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 1 0 1 2 3 0 4 0 3 6 6 7 3 2 2 5 5 3 5 3 3 5 2 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0
2000 1 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 0 2 1 2 2 2 2 2 5 5 4 7 4 11 6 2 11 3 2 4 5 3 4 6 5 1 1 0 0 3 0 0 0 0 0 0 0 0
2001 1 0 0 0 0 0 0 0 0 0 0 0 0 5 0 3 3 5 1 2 3 2 1 5 1 4 11 2 4 4 7 5 5 6 4 5 9 4 1 3 3 3 2 3 0 1 0 0 1 0 0 0 0 0
2002 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 1 5 0 4 0 2 2 1 5 4 2 2 6 8 5 6 6 10 13 6 6 2 7 5 2 0 1 2 1 1 1 0 0 0 0 0 0 0
2003 1 0 0 0 0 0 0 0 0 0 0 0 0 20 4 3 2 0 2 4 3 3 3 3 5 3 2 2 2 2 5 5 4 6 6 8 8 9 7 5 1 2 3 1 1 2 0 0 0 0 0 0 0 0
2004 1 0 0 0 0 0 0 0 0 0 0 0 0 15 11 12 13 7 7 6 4 3 7 2 4 2 1 6 6 6 3 8 8 13 9 7 6 3 6 12 5 6 4 2 1 0 0 0 0 0 0 0 0 0
2005 1 0 0 0 0 0 0 0 0 0 0 0 0 7 3 6 8 7 5 10 8 4 8 5 1 3 0 4 4 4 1 3 2 6 6 4 4 4 2 5 1 6 1 4 2 3 0 0 0 0 0 0 0 0
2006 1 0 0 0 0 0 0 0 0 0 0 0 0 9 7 5 7 3 4 4 5 13 8 9 5 2 7 2 3 4 6 3 3 3 5 4 9 2 5 3 2 3 0 1 0 1 0 0 0 0 0 0 0 0
2007 1 0 0 0 0 0 0 0 0 0 0 0 0 54 27 11 12 9 5 8 2 5 8 8 3 8 7 5 5 4 5 1 4 1 4 3 3 4 1 3 1 3 1 1 0 0 1 0 0 0 0 0 0 0
2008 1 0 0 0 0 0 0 0 0 0 0 0 0 9 16 21 45 42 28 19 10 7 6 2 3 2 4 4 2 2 4 3 3 4 4 6 2 3 3 4 1 2 0 1 0 2 0 0 0 0 0 0 0 0
2009 1 0 0 0 0 0 0 0 0 0 0 0 0 48 25 13 10 13 16 15 14 16 11 9 8 2 5 2 2 4 5 3 2 2 0 3 3 1 3 1 1 2 2 0 0 0 0 0 0 0 0 0 0 0
2010 1 0 0 0 0 0 0 0 0 0 0 0 0 11 11 19 24 27 14 17 11 6 13 15 11 7 5 4 4 1 2 3 1 1 0 5 4 3 4 1 0 0 1 0 0 2 0 0 0 0 0 0 0 0
2011 1 0 0 0 0 0 0 0 0 0 0 0 0 20 10 9 3 17 12 15 16 16 14 8 17 5 7 8 3 3 3 0 2 1 0 1 4 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0
#Number Recaptured at length by period
#Year, Period, Count ...
1989 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1990 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 1 0 2 1 1 1 0 3 2 1 3 5 5 2 1 2 1 2 2 3 2 2 0 2 0 0 0 0 0 0 0 0 0 0
1991 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 7 3 1 5 0 3 2 5 3 3 8 1 3 5 4 5 2 2 4 2 2 2 4 3 1 2 1 1 0 0 0 0 0 0 0 0
1992 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 4 5 4 5 4 0 1 0 5 6 2 2 6 5 6 3 9 4 6 4 5 3 1 2 1 0 0 1 0 0 0 0 0 0
1993 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 5 3 1 6 5 3 1 1 2 4 4 6 2 3 4 6 2 2 6 3 2 2 1 0 0 0 0 0 0 0 0 0 0
1994 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 5 1 1 5 2 3 6 2 1 2 3 5 4 3 7 5 0 1 1 0 1 0 0 0 0 0 0 0 0 0
1995 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 2 0 5 4 0 1 3 2 2 3 2 1 3 3 1 3 2 0 0 1 0 0 0 0 0 0 0 0
1996 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 2 3 1 3 4 3 2 3 3 3 5 4 3 1 1 1 2 0 1 0 0 0 0 0 0 0 0
1997 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 4 0 2 6 3 3 1 2 5 2 4 2 1 2 2 0 1 0 0 0 0 0 0 0 0
1998 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 4 3 3 6 6 5 3 0 2 3 2 0 2 0 0 1 1 0 0 0 0 0 0
1999 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 4 3 1 6 0 5 3 7 5 4 4 1 3 2 1 2 0 0 1 0 0 0 0 0 0
2000 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 3 2 2 1 2 5 5 4 5 5 2 4 5 10 3 1 1 1 1 2 0 1 0 0 0 0 0 0
2001 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 2 1 3 1 5 4 1 4 5 12 5 3 7 11 5 2 3 4 3 1 0 0 0 0 0 0 0 0
2002 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 3 1 4 4 4 6 5 10 7 14 6 6 5 7 4 6 4 0 2 1 0 0 0 0 0 0 0
2003 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 3 3 0 3 3 1 3 8 14 5 6 9 10 8 9 7 8 14 8 3 4 4 0 3 1 1 0 0 0 0 0 0
2004 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 2 0 0 0 0 1 1 2 1 3 6 7 6 10 9 12 15 8 8 15 10 6 6 4 1 2 1 0 0 0 0 0 0 0
2005 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 8 2 2 2 1 1 2 3 7 6 13 8 20 10 11 17 14 14 14 19 4 8 5 2 0 2 1 0 0 0 0 0 0
2006 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 2 5 2 3 6 4 2 4 6 11 14 12 10 14 9 16 15 14 16 7 8 7 1 0 2 2 1 0 0 0 0 0
2007 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 5 0 4 1 7 12 6 5 3 4 7 8 11 9 4 15 14 13 18 15 22 14 5 6 2 3 0 3 3 0 0 0 0 0 0
2008 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 3 2 3 5 1 5 5 6 3 6 8 10 7 8 11 12 10 14 12 14 20 15 8 10 8 8 8 1 2 3 0 0 0 0 0 0
2009 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 5 6 13 3 4 5 4 2 5 4 6 8 10 13 10 9 15 13 18 11 16 23 10 12 7 5 7 1 0 0 0 0 0 0 0 0
2010 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 5 3 6 7 10 17 12 14 11 6 8 7 14 5 11 12 10 7 13 14 12 10 7 13 3 4 3 0 3 0 0 0 0 0 0
2011 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 2 9 6 9 5 9 14 8 10 8 8 9 11 7 16 12 11 7 8 13 11 8 7 9 7 4 3 1 0 0 0 0 0 0 0
#End of file
999
