3061
1991 2 162 230 677 36.69
1991 2 372 368 706 -2.07
1991 2 332 346 706 7.24
1991 2 342 343 557 0.66
1991 2 297 309 590 7.43
1991 2 192 252 644 34.03
1991 2 168 228 674 32.51
1991 2 186 272 460 68.29
1991 2 283 342 489 44.07
1991 2 292 291 602 -0.61
1991 2 394 382 492 -8.91
1991 2 306 316 402 9.09
1991 2 282 300 607 10.83
1991 2 198 259 673 33.11
1991 2 171 220 666 26.87
1991 2 365 362 647 -1.69
1991 2 327 328 647 0.56
1991 2 178 240 490 46.22
1991 2 340 346 606 3.62
1991 2 330 339 371 8.86
1991 2 197 240 391 40.17
1991 2 224 279 662 30.35
1991 2 174 222 690 25.41
1991 2 164 202 607 22.87
1991 2 176 217 662 22.62
1991 2 158 220 690 32.82
1991 2 332 334 575 1.27
1991 2 326 352 613 15.49
1991 2 382 381 593 -0.62
1991 2 166 209 651 24.13
1991 2 173 226 657 29.46
1991 2 264 285 633 12.12
1991 2 211 286 662 41.38
1991 2 172 215 633 24.81
1991 2 172 225 631 30.68
1991 2 157 292 687 71.77
1991 2 288 315 659 14.96
1991 2 359 362 589 1.86
1991 2 237 272 475 26.91
1991 2 340 346 635 3.45
1991 2 316 323 662 3.86
1991 2 310 337 660 14.94
1991 2 155 196 670 22.35
1991 2 160 210 422 43.28
1991 2 209 278 425 59.3
1991 2 220 255 631 20.26
1991 2 226 270 607 26.48
1991 2 365 368 608 1.8
1991 2 441 444 417 2.63
1991 2 183 253 720 35.51
1991 2 351 353 603 1.21
1991 2 379 378 474 -0.77
1991 2 344 350 659 3.33
1991 2 340 349 718 4.58
1991 2 310 325 591 9.27
1991 2 371 372 590 0.62
1991 2 285 297 657 6.67
1991 2 303 309 660 3.32
1991 2 156 275 641 67.81
1991 2 249 302 722 26.81
1991 2 315 313 685 -1.07
1991 2 173 211 729 19.04
1991 2 162 205 450 34.9
1991 2 151 222 719 36.07
1991 2 351 350 656 -0.56
1991 2 420 413 641 -3.99
1991 2 361 356 590 -3.1
1991 2 206 207 683 0.53
1991 2 158 213 589 34.11
1991 2 173 225 685 27.73
1991 2 228 269 572 26.18
1991 2 244 280 383 34.33
1991 2 206 233 657 15.01
1991 2 161 222 447 49.84
1991 2 204 247 625 25.13
1991 2 280 316 628 20.94
1991 2 205 274 637 39.56
1991 2 240 282 381 40.26
1991 2 230 281 627 29.71
1991 2 175 207 606 19.29
1991 2 380 385 629 2.9
1991 2 153 227 684 39.52
1991 2 185 222 652 20.73
1991 2 230 262 714 16.37
1991 2 280 310 714 15.35
1991 2 177 224 382 44.94
1991 2 152 198 721 23.3
1991 2 306 322 685 8.53
1991 2 354 354 652 0
1991 2 207 219 413 10.61
1991 2 276 296 651 11.22
1991 2 306 329 653 12.86
1991 2 184 245 379 58.79
1991 2 158 217 652 33.05
1991 2 180 245 445 53.35
1991 2 387 393 587 3.73
1991 2 167 229 440 51.47
1991 2 237 250 412 11.52
1991 2 301 312 623 6.45
1991 2 372 374 685 1.07
1991 2 418 425 472 5.42
1991 2 205 277 609 43.18
1991 2 151 248 649 54.59
1991 2 186 229 642 24.46
1991 2 154 207 460 42.08
1991 2 312 312 592 0
1991 2 286 321 571 22.39
1991 2 356 361 639 2.86
1991 2 172 220 608 28.84
1991 2 209 243 633 19.62
1991 2 178 230 730 26.02
1991 2 267 280 620 7.66
1991 2 163 202 700 20.35
1991 2 250 260 395 9.25
1991 2 301 321 661 11.05
1991 2 308 335 724 13.62
1991 2 321 337 724 8.07
1991 2 287 361 611 44.24
1991 2 321 332 698 5.76
1991 2 249 276 730 13.51
1991 2 225 252 586 16.83
1991 2 200 260 428 51.2
1991 2 209 321 724 56.5
1991 2 281 292 588 6.83
1991 2 235 275 694 21.05
1991 2 181 230 607 29.48
1991 2 252 282 567 19.33
1991 2 248 275 395 24.97
1991 2 157 231 664 40.71
1991 2 402 406 567 2.58
1991 2 295 306 608 6.61
1991 2 155 213 574 36.91
1991 2 277 295 631 10.42
1991 2 212 269 720 28.92
1991 2 416 412 540 -2.71
1991 2 195 241 695 24.17
1991 2 170 223 561 34.51
1991 2 218 279 615 36.23
1991 2 218 247 574 18.45
1991 2 365 360 423 -4.32
1991 2 318 342 661 13.26
1991 2 390 394 419 3.49
1991 2 229 247 448 14.68
1991 2 228 283 390 51.51
1991 2 187 215 447 22.88
1991 2 370 372 697 1.05
1991 2 254 278 543 16.14
1991 2 271 337 719 33.53
1991 2 271 305 718 17.3
1991 2 220 292 511 51.46
1991 2 285 307 691 11.63
1991 2 284 311 564 17.49
1991 2 382 380 452 -1.62
1991 2 206 270 658 35.53
1991 2 312 345 447 26.96
1991 2 322 330 718 4.07
1991 2 206 265 560 38.48
1991 2 362 355 520 -4.92
1991 2 166 217 696 26.76
1991 2 329 342 580 8.19
1991 2 354 360 697 3.14
1991 2 274 320 668 25.15
1991 2 303 331 696 14.69
1991 2 236 290 400 49.31
1991 2 349 358 695 4.73
1991 2 195 251 369 55.43
1991 2 356 366 694 5.26
1991 2 157 210 698 27.73
1991 2 359 358 538 -0.68
1991 2 336 334 555 -1.32
1991 2 322 335 537 8.84
1991 2 335 344 692 4.75
1991 2 322 330 536 5.45
1991 2 408 409 600 0.61
1991 2 364 370 515 4.26
1991 2 254 278 605 14.49
1991 2 280 318 419 33.13
1991 2 222 290 689 36.05
1991 2 200 238 630 22.03
1991 2 275 298 574 14.64
1991 2 160 243 691 43.87
1991 2 212 266 626 31.51
1991 2 196 237 511 29.31
1991 2 314 352 571 24.31
1991 2 299 309 687 5.32
