#Simulated data from HBCsim.R
#Model Dimensions
#Years, timestep
1989 2011 1
#Array dimensions(C, M, R)
23 55
#Number of length intervals
54
#Length intervals (cm)
3 4 5 6 7
8 9 10 11 12
13 14 15 16 17
18 19 20 21 22
23 24 25 26 27
28 29 30 31 32
33 34 35 36 37
38 39 40 41 42
43 44 45 46 47
48 49 50 51 52
53 54 55 56
#Catch at length by period
#Year, Period, Count ...
1989 1 0 0 0 0 0 0 0 0 0 0 0 0 18 7 6 11 12 11 9 2 3 8 5 4 10 12 14 16 18 28 21 20 26 19 17 20 18 7 14 11 9 5 3 4 0 1 0 0 0 0 0 0 0
1990 1 0 0 0 0 0 0 0 0 0 0 0 0 3 6 9 13 12 9 10 7 6 2 5 5 1 3 9 7 10 14 13 13 12 14 14 13 13 14 9 6 5 1 1 5 1 1 0 0 0 0 0 0 0
1991 1 0 0 0 0 0 0 0 0 0 0 0 0 5 4 1 5 3 2 5 4 5 8 5 6 6 7 7 5 12 12 9 15 11 10 9 8 9 7 3 4 2 3 1 0 0 0 0 1 0 0 0 0 0
1992 1 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 0 4 2 1 3 4 2 2 4 5 6 2 3 9 3 8 5 7 8 5 6 4 6 2 5 3 2 1 0 0 0 1 0 0 0 0 0 0
1993 1 0 0 0 0 0 0 0 0 0 0 0 0 3 1 7 2 5 3 3 3 1 3 2 1 2 3 1 1 2 3 5 5 3 11 6 3 8 2 2 3 2 3 2 1 1 2 0 0 0 0 0 0 0
1994 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 2 1 2 1 3 2 3 3 0 0 3 6 2 1 5 6 3 1 2 5 1 2 4 2 0 0 1 0 0 0 0 0 0 0 0 0 0
1995 1 0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 0 2 0 0 1 1 2 3 0 1 0 1 2 4 4 2 1 2 4 4 1 4 2 1 2 1 0 1 0 0 0 0 0 1 0 0 0 0
1996 1 0 0 0 0 0 0 0 0 0 0 0 0 2 1 3 0 2 0 1 1 2 0 1 0 2 2 3 3 1 0 4 1 5 0 4 2 4 1 5 0 1 0 0 0 1 1 0 0 0 0 0 0 0
1997 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 2 0 2 0 3 0 1 1 0 0 0 2 3 2 3 1 2 3 1 2 3 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0
1998 1 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 1 1 1 0 3 5 3 2 0 2 1 2 1 0 0 1 1 2 0 2 0 1 2 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0
1999 1 0 0 0 0 0 0 0 0 0 0 0 0 9 2 2 1 3 1 1 2 2 4 5 5 5 2 1 2 3 1 3 4 0 2 6 1 4 1 0 1 2 1 1 0 0 0 0 0 0 0 0 0 0
2000 1 0 0 0 0 0 0 0 0 0 0 0 0 11 6 3 4 2 5 3 2 4 1 2 1 4 0 1 1 4 3 2 3 4 4 4 4 2 2 2 3 1 1 0 0 0 0 0 0 0 0 0 0 0
2001 1 0 0 0 0 0 0 0 0 0 0 0 0 5 3 2 6 9 9 4 12 8 6 5 4 3 2 6 2 1 3 2 2 3 4 4 3 5 1 2 3 1 3 0 2 2 0 1 0 0 0 0 0 0
2002 1 0 0 0 0 0 0 0 0 0 0 0 0 1 5 4 6 9 3 4 10 8 8 7 6 2 6 5 5 2 4 4 4 1 3 5 5 4 3 6 4 2 1 0 1 0 0 0 0 0 0 0 0 0
2003 1 0 0 0 0 0 0 0 0 0 0 0 0 35 17 6 4 9 4 6 5 6 3 9 7 3 6 3 9 6 2 2 4 9 8 5 5 3 4 3 4 2 1 1 1 1 1 0 0 0 0 0 0 0
2004 1 0 0 0 0 0 0 0 0 0 0 0 0 9 15 27 33 21 22 14 3 6 5 4 7 5 5 5 6 3 6 6 2 3 7 4 3 1 3 0 3 2 3 1 0 1 0 0 0 0 0 0 0 0
2005 1 0 0 0 0 0 0 0 0 0 0 0 0 10 8 11 14 14 16 28 23 20 11 13 5 6 5 2 5 5 4 4 8 2 10 5 5 1 3 2 3 0 1 0 1 0 1 0 0 0 0 0 0 0
2006 1 0 0 0 0 0 0 0 0 0 0 0 0 17 9 10 8 7 12 6 12 12 20 21 9 12 5 5 4 5 6 4 6 3 6 6 4 2 1 2 2 1 1 0 1 0 1 0 0 0 0 0 0 0
2007 1 0 0 0 0 0 0 0 0 0 0 0 0 16 15 7 15 12 6 8 4 11 7 11 14 9 9 11 15 11 7 5 3 6 8 1 6 2 4 3 1 4 1 1 1 0 0 0 0 0 0 0 0 0
2008 1 0 0 0 0 0 0 0 0 0 0 0 0 6 2 3 17 8 10 15 9 11 10 5 8 10 9 8 8 2 3 3 2 5 3 6 1 3 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0
2009 1 0 0 0 0 0 0 0 0 0 0 0 0 16 23 4 6 9 4 7 11 6 9 7 5 8 6 5 7 6 7 5 8 5 1 5 3 0 3 0 1 0 2 0 0 0 1 0 0 0 0 0 0 0
2010 1 0 0 0 0 0 0 0 0 0 0 0 0 7 4 5 8 4 6 6 3 9 2 7 10 10 7 5 3 5 8 5 3 4 2 0 2 0 0 2 1 3 0 0 0 1 0 0 0 0 0 0 0 0
2011 1 0 0 0 0 0 0 0 0 0 0 0 0 4 3 3 9 3 4 8 8 10 8 3 4 4 8 3 8 4 4 4 5 4 5 1 3 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
#Number Recaptured at length by period
#Year, Period, Count ...
1989 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1990 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 2 2 1 1 0 0 5 3 2 1 4 1 2 3 3 3 6 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
1991 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 1 3 0 4 0 1 1 3 2 3 2 4 5 1 5 5 6 2 1 4 2 0 0 2 0 1 0 0 0 0 0 0 0
1992 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 3 3 1 2 2 2 3 4 1 3 3 3 7 3 7 2 4 6 4 7 4 1 1 0 0 1 1 0 0 0 0 0 0 0
1993 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 2 2 3 1 7 1 3 4 3 6 6 4 3 2 2 6 0 0 1 1 0 0 0 0 0 0 0 0
1994 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 2 0 1 3 2 1 0 3 5 2 1 2 1 4 2 2 1 1 0 0 0 0 0 0 0 0
1995 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 2 1 2 5 2 2 8 4 2 2 1 0 0 1 0 1 0 0 0 0 0 0 0 0
1996 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 3 0 3 4 1 3 2 1 0 0 1 2 0 0 0 0 0 0 0 0 0 0
1997 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 1 0 0 1 2 0 3 4 6 0 3 2 2 4 3 2 0 1 0 1 2 0 0 0 0 0 0 0 0
1998 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 6 5 2 2 1 3 3 2 1 1 2 1 1 0 0 0 0 0 0 0 0 0
1999 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 3 3 5 4 5 4 3 2 4 2 0 0 2 1 1 1 0 0 0 0 0 0 0 0
2000 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 1 1 0 1 0 0 2 0 1 3 3 3 4 2 3 5 1 3 2 3 4 4 3 3 0 2 0 0 0 0 0 0 0 0
2001 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 0 1 1 0 6 2 4 0 4 7 4 5 4 5 3 5 4 2 0 1 1 0 0 0 0 0 0 0 0
